87
86
85
94
96
97
98
98
99
98
97
95
94
93
87
85
83
85
87
88
89
88
87
89
88
88
89
90
89
88
89
89
90
90
89
90
89
87
89
93
94
90
90
89
90
90
89
90
89
88
89
90
92
89
86
87
88
94
94
94
94
93
87
90
93
94
99
68
67
63
62
61
63
62
65
67
69
70
71
71
72
71
71
70
71
53
55
55
54
53
52
53
56
66
62
68
69
68
67
66
66
66
57
54
52
49
50
48
47
47
48
51
53
55
56
57
56
56
57
59
63
67
68
70
71
66
67
70
80
77
69
70
71
72
74
75
73
71
68
58
57
56
55
55
55
54
55
56
58
57
56
57
56
56
56
57
58
59
63
66
67
68
67
68
66
64
62
61
61
61
62
63
62
61
64
68
69
68
67
68
68
68
67
66
64
60
70
70
57
59
51
52
53
54
56
57
58
57
58
57
58
59
60
65
66
65
62
63
66
70
71
72
73
72
73
74
76
74
70
71
73
74
72
70
68
66
65
64
65
66
67
68
62
61
58
53
52
53
54
55
56
56
57
58
59
58
56
56
76
90
90
89
90
89
90
89
88
88
87
86
84
83
84
84
84
85
84
82
74
84
89
83
98
97
99
101
107
101
102
103
103
80
81
82
83
84
91
91
88
92
92
90
85
75
86
85
85
86
85
86
85
86
84
85
87
89
88
89
89
88
87
86
85
85
84
85
86
87
88
89
88
89
88
89
90
89
89
90
89
90
89
90
89
89
88
88
89
87
86
85
84
84
85
86
88
88
88
89
89
88
89
88
89
88
89
88
89
89
90
90
89
89
88
89
88
85
84
84
85
85
85
84
83
84
85
85
85
86
85
85
85
86
85
86
85
87
88
89
88
88
87
88
89
88
89
87
88
89
88
89
88
89
88
87
68
70
71
72
73
75
76
75
75
74
73
74
74
75
76
76
71
72
76
75
79
76
75
75
73
73
73
73
71
74
75
78
73
72
88
84
80
81
81
81
82
83
88
87
79
85
82
85
84
86
88
88
89
90
91
93
94
95
96
97
89
83
87
85
78
75
70
73
76
77
80
83
84
83
80
82
80
78
77
75
76
77
78
80
84
83
82
83
84
90
91
93
94
95
96
95
92
91
92
93
94
95
94
94
94
94
82
81
82
85
85
89
88
84
74
84
78
70
72
73
71
72
74
69
73
79
85
86
87
85
82
83
84
75
85
76
77
84
85
84
85
85
85
86
85
84
83
73
71
70
80
81
89
90
89
90
89
88
84
78
74
71
70
71
79
78
77
75
71
71
63
63
73
63
69
67
61
62
66
63
69
67
66
65
64
66
67
68
68
69
68
67
65
64
63
67
67
67
57
52
52
71
72
71
70
68
66
73
76
65
64
63
62
69
62
61
64
65
65
65
66
67
66
67
64
66
64
62
68
69
68
55
51
52
54
56
58
61
62
63
69
74
75
76
67
66
65
63
62
64
65
66
65
67
68
69
70
62
64
65
66
67
68
67
66
67
68
69
68
60
79
74
71
67
66
63
57
58
